n_doping,p_doping,Temp,tpe,tph,vin,iout
1.80E+01,1.80E+01,350,100000,1000,0.6,-7.27083521
1.80E+01,1.80E+01,350,100000,1000,0.65,-6.555955204
1.80E+01,1.80E+01,350,100000,1000,0.7,-5.850780887
1.80E+01,1.80E+01,350,100000,1000,0.75,-5.179798541
1.80E+01,1.80E+01,350,100000,1000,0.8,-4.605548319
1.80E+01,1.80E+01,350,100000,100000,-0.2,-14.99567863
1.80E+01,1.80E+01,350,100000,100000,-0.15,-15.13846559
1.80E+01,1.80E+01,350,100000,100000,-0.1,-15.30980392
1.80E+01,1.80E+01,350,100000,100000,-0.05,-15.53313238
1.80E+01,1.80E+01,350,100000,100000,0,-25.97469413
1.80E+01,1.80E+01,350,100000,100000,0.05,-15.0872467
1.80E+01,1.80E+01,350,100000,100000,0.1,-14.36855623
1.80E+01,1.80E+01,350,100000,100000,0.15,-13.68193667
1.80E+01,1.80E+01,350,100000,100000,0.2,-12.98296666
1.80E+01,1.80E+01,350,100000,100000,0.25,-12.27818938
1.80E+01,1.80E+01,350,100000,100000,0.3,-11.56703071
1.80E+01,1.80E+01,350,100000,100000,0.35,-10.85387196
1.80E+01,1.80E+01,350,100000,100000,0.4,-10.13667714
1.80E+01,1.80E+01,350,100000,100000,0.45,-9.420216403
1.80E+01,1.80E+01,350,100000,100000,0.5,-8.70333481
1.80E+01,1.80E+01,350,100000,100000,0.55,-7.987162775
1.80E+01,1.80E+01,350,100000,100000,0.6,-7.27083521
1.80E+01,1.80E+01,350,100000,100000,0.65,-6.555955204
1.80E+01,1.80E+01,350,100000,100000,0.7,-5.850780887
1.80E+01,1.80E+01,350,100000,100000,0.75,-5.179798541
1.80E+01,1.80E+01,350,100000,100000,0.8,-4.605548319
1.80E+01,1.80E+01,350,100000,10000000,-0.2,-14.99567863
1.80E+01,1.80E+01,350,100000,10000000,-0.15,-15.13846559
1.80E+01,1.80E+01,350,100000,10000000,-0.1,-15.30980392
1.80E+01,1.80E+01,350,100000,10000000,-0.05,-15.53313238
1.80E+01,1.80E+01,350,100000,10000000,0,-25.97469413
1.80E+01,1.80E+01,350,100000,10000000,0.05,-15.0872467
1.80E+01,1.80E+01,350,100000,10000000,0.1,-14.36855623
1.80E+01,1.80E+01,350,100000,10000000,0.15,-13.68193667
1.80E+01,1.80E+01,350,100000,10000000,0.2,-12.98296666
1.80E+01,1.80E+01,350,100000,10000000,0.25,-12.27818938
1.80E+01,1.80E+01,350,100000,10000000,0.3,-11.56703071
1.80E+01,1.80E+01,350,100000,10000000,0.35,-10.85387196
1.80E+01,1.80E+01,350,100000,10000000,0.4,-10.13667714
1.80E+01,1.80E+01,350,100000,10000000,0.45,-9.420216403
1.80E+01,1.80E+01,350,100000,10000000,0.5,-8.70333481
1.80E+01,1.80E+01,350,100000,10000000,0.55,-7.987162775
1.80E+01,1.80E+01,350,100000,10000000,0.6,-7.27083521
1.80E+01,1.80E+01,350,100000,10000000,0.65,-6.555955204
1.80E+01,1.80E+01,350,100000,10000000,0.7,-5.850780887
1.80E+01,1.80E+01,350,100000,10000000,0.75,-5.179798541
1.80E+01,1.80E+01,350,100000,10000000,0.8,-4.605548319
1.80E+01,1.80E+01,350,10000000,1000,-0.2,-14.99567863
1.80E+01,1.80E+01,350,10000000,1000,-0.15,-15.13846559
1.80E+01,1.80E+01,350,10000000,1000,-0.1,-15.30980392
1.80E+01,1.80E+01,350,10000000,1000,-0.05,-15.53313238
1.80E+01,1.80E+01,350,10000000,1000,0,-25.97469413
1.80E+01,1.80E+01,350,10000000,1000,0.05,-15.0872467
1.80E+01,1.80E+01,350,10000000,1000,0.1,-14.36855623
1.80E+01,1.80E+01,350,10000000,1000,0.15,-13.68193667
1.80E+01,1.80E+01,350,10000000,1000,0.2,-12.98296666
1.80E+01,1.80E+01,350,10000000,1000,0.25,-12.27818938
1.80E+01,1.80E+01,350,10000000,1000,0.3,-11.56703071
1.80E+01,1.80E+01,350,10000000,1000,0.35,-10.85387196
1.80E+01,1.80E+01,350,10000000,1000,0.4,-10.13667714
1.80E+01,1.80E+01,350,10000000,1000,0.45,-9.420216403
1.80E+01,1.80E+01,350,10000000,1000,0.5,-8.70333481
1.80E+01,1.80E+01,350,10000000,1000,0.55,-7.987162775
1.80E+01,1.80E+01,350,10000000,1000,0.6,-7.27083521
1.80E+01,1.80E+01,350,10000000,1000,0.65,-6.555955204
1.80E+01,1.80E+01,350,10000000,1000,0.7,-5.850780887
1.80E+01,1.80E+01,350,10000000,1000,0.75,-5.179798541
1.80E+01,1.80E+01,350,10000000,1000,0.8,-4.605548319
1.80E+01,1.80E+01,350,10000000,100000,-0.2,-14.99567863
1.80E+01,1.80E+01,350,10000000,100000,-0.15,-15.13846559
1.80E+01,1.80E+01,350,10000000,100000,-0.1,-15.30980392
1.80E+01,1.80E+01,350,10000000,100000,-0.05,-15.53313238
1.80E+01,1.80E+01,350,10000000,100000,0,-25.97469413
1.80E+01,1.80E+01,350,10000000,100000,0.05,-15.0872467
1.80E+01,1.80E+01,350,10000000,100000,0.1,-14.36855623
1.80E+01,1.80E+01,350,10000000,100000,0.15,-13.68193667
1.80E+01,1.80E+01,350,10000000,100000,0.2,-12.98296666
1.80E+01,1.80E+01,350,10000000,100000,0.25,-12.27818938
1.80E+01,1.80E+01,350,10000000,100000,0.3,-11.56703071
1.80E+01,1.80E+01,350,10000000,100000,0.35,-10.85387196
1.80E+01,1.80E+01,350,10000000,100000,0.4,-10.13667714
1.80E+01,1.80E+01,350,10000000,100000,0.45,-9.420216403
1.80E+01,1.80E+01,350,10000000,100000,0.5,-8.70333481
1.80E+01,1.80E+01,350,10000000,100000,0.55,-7.987162775
1.80E+01,1.80E+01,350,10000000,100000,0.6,-7.27083521
1.80E+01,1.80E+01,350,10000000,100000,0.65,-6.555955204
1.80E+01,1.80E+01,350,10000000,100000,0.7,-5.850780887
1.80E+01,1.80E+01,350,10000000,100000,0.75,-5.179798541
1.80E+01,1.80E+01,350,10000000,100000,0.8,-4.605548319
1.80E+01,1.80E+01,350,10000000,10000000,-0.2,-14.99567863
1.80E+01,1.80E+01,350,10000000,10000000,-0.15,-15.13846559
1.80E+01,1.80E+01,350,10000000,10000000,-0.1,-15.30980392
1.80E+01,1.80E+01,350,10000000,10000000,-0.05,-15.53313238
1.80E+01,1.80E+01,350,10000000,10000000,0,-25.97469413
1.80E+01,1.80E+01,350,10000000,10000000,0.05,-15.0872467
1.80E+01,1.80E+01,350,10000000,10000000,0.1,-14.36855623
1.80E+01,1.80E+01,350,10000000,10000000,0.15,-13.68193667
1.80E+01,1.80E+01,350,10000000,10000000,0.2,-12.98296666
1.80E+01,1.80E+01,350,10000000,10000000,0.25,-12.27818938
1.80E+01,1.80E+01,350,10000000,10000000,0.3,-11.56703071
1.80E+01,1.80E+01,350,10000000,10000000,0.35,-10.85387196
1.80E+01,1.80E+01,350,10000000,10000000,0.4,-10.13667714
1.80E+01,1.80E+01,350,10000000,10000000,0.45,-9.420216403
1.80E+01,1.80E+01,350,10000000,10000000,0.5,-8.70333481
1.80E+01,1.80E+01,350,10000000,10000000,0.55,-7.987162775
1.80E+01,1.80E+01,350,10000000,10000000,0.6,-7.27083521
1.80E+01,1.80E+01,350,10000000,10000000,0.65,-6.555955204
1.80E+01,1.80E+01,350,10000000,10000000,0.7,-5.850780887
1.80E+01,1.80E+01,350,10000000,10000000,0.75,-5.179798541
1.80E+01,1.80E+01,350,10000000,10000000,0.8,-4.605548319
1.80E+01,1.80E+01,400,1000,1000,-0.2,-13.44009337
1.80E+01,1.80E+01,400,1000,1000,-0.15,-13.4828041
1.80E+01,1.80E+01,400,1000,1000,-0.1,-13.53461715
1.80E+01,1.80E+01,400,1000,1000,-0.05,-13.64975198
1.80E+01,1.80E+01,400,1000,1000,0,-23.92081875
1.80E+01,1.80E+01,400,1000,1000,0.05,-13.06499685
1.80E+01,1.80E+01,400,1000,1000,0.1,-12.36051351
1.80E+01,1.80E+01,400,1000,1000,0.15,-11.7212464
1.80E+01,1.80E+01,400,1000,1000,0.2,-11.09366496
1.80E+01,1.80E+01,400,1000,1000,0.25,-10.46724562
1.80E+01,1.80E+01,400,1000,1000,0.3,-9.841637508
1.80E+01,1.80E+01,400,1000,1000,0.35,-9.213248578
1.80E+01,1.80E+01,400,1000,1000,0.4,-8.586700236
1.80E+01,1.80E+01,400,1000,1000,0.45,-7.958607315
1.80E+01,1.80E+01,400,1000,1000,0.5,-7.333482019
1.80E+01,1.80E+01,400,1000,1000,0.55,-6.707743929
1.80E+01,1.80E+01,400,1000,1000,0.6,-6.087246696
1.80E+01,1.80E+01,400,1000,1000,0.65,-5.482804102
1.80E+01,1.80E+01,400,1000,1000,0.7,-4.924453039
1.80E+01,1.80E+01,400,1000,1000,0.75,-4.459670525
1.80E+01,1.80E+01,400,1000,1000,0.8,-4.105130343
1.80E+01,1.80E+01,400,1000,100000,-0.2,-13.44009337
1.80E+01,1.80E+01,400,1000,100000,-0.15,-13.4828041
1.80E+01,1.80E+01,400,1000,100000,-0.1,-13.53461715
1.80E+01,1.80E+01,400,1000,100000,-0.05,-13.64975198
1.80E+01,1.80E+01,400,1000,100000,0,-23.92081875
1.80E+01,1.80E+01,400,1000,100000,0.05,-13.06499685
1.80E+01,1.80E+01,400,1000,100000,0.1,-12.36051351
1.80E+01,1.80E+01,400,1000,100000,0.15,-11.7212464
1.80E+01,1.80E+01,400,1000,100000,0.2,-11.09366496
1.80E+01,1.80E+01,400,1000,100000,0.25,-10.46724562
1.80E+01,1.80E+01,400,1000,100000,0.3,-9.841637508
1.80E+01,1.80E+01,400,1000,100000,0.35,-9.213248578
1.80E+01,1.80E+01,400,1000,100000,0.4,-8.586700236
1.80E+01,1.80E+01,400,1000,100000,0.45,-7.958607315
1.80E+01,1.80E+01,400,1000,100000,0.5,-7.333482019
1.80E+01,1.80E+01,400,1000,100000,0.55,-6.707743929
1.80E+01,1.80E+01,400,1000,100000,0.6,-6.087246696
1.80E+01,1.80E+01,400,1000,100000,0.65,-5.482804102
1.80E+01,1.80E+01,400,1000,100000,0.7,-4.924453039
1.80E+01,1.80E+01,400,1000,100000,0.75,-4.459670525
1.80E+01,1.80E+01,400,1000,100000,0.8,-4.105130343
1.80E+01,1.80E+01,400,1000,10000000,-0.2,-13.44009337
1.80E+01,1.80E+01,400,1000,10000000,-0.15,-13.4828041
1.80E+01,1.80E+01,400,1000,10000000,-0.1,-13.53461715
1.80E+01,1.80E+01,400,1000,10000000,-0.05,-13.64975198
1.80E+01,1.80E+01,400,1000,10000000,0,-23.92081875
1.80E+01,1.80E+01,400,1000,10000000,0.05,-13.06499685
1.80E+01,1.80E+01,400,1000,10000000,0.1,-12.36051351
1.80E+01,1.80E+01,400,1000,10000000,0.15,-11.7212464
1.80E+01,1.80E+01,400,1000,10000000,0.2,-11.09366496
1.80E+01,1.80E+01,400,1000,10000000,0.25,-10.46724562
1.80E+01,1.80E+01,400,1000,10000000,0.3,-9.841637508
1.80E+01,1.80E+01,400,1000,10000000,0.35,-9.213248578
1.80E+01,1.80E+01,400,1000,10000000,0.4,-8.586700236
1.80E+01,1.80E+01,400,1000,10000000,0.45,-7.958607315
1.80E+01,1.80E+01,400,1000,10000000,0.5,-7.333482019
1.80E+01,1.80E+01,400,1000,10000000,0.55,-6.707743929
1.80E+01,1.80E+01,400,1000,10000000,0.6,-6.087246696
1.80E+01,1.80E+01,400,1000,10000000,0.65,-5.482804102
1.80E+01,1.80E+01,400,1000,10000000,0.7,-4.924453039
1.80E+01,1.80E+01,400,1000,10000000,0.75,-4.459670525
1.80E+01,1.80E+01,400,1000,10000000,0.8,-4.105130343
1.80E+01,1.80E+01,400,100000,1000,-0.2,-13.44009337
1.80E+01,1.80E+01,400,100000,1000,-0.15,-13.4828041
1.80E+01,1.80E+01,400,100000,1000,-0.1,-13.53461715
1.80E+01,1.80E+01,400,100000,1000,-0.05,-13.64975198
1.80E+01,1.80E+01,400,100000,1000,0,-23.92081875
1.80E+01,1.80E+01,400,100000,1000,0.05,-13.06499685
1.80E+01,1.80E+01,400,100000,1000,0.1,-12.36051351
1.80E+01,1.80E+01,400,100000,1000,0.15,-11.7212464
1.80E+01,1.80E+01,400,100000,1000,0.2,-11.09366496
1.80E+01,1.80E+01,400,100000,1000,0.25,-10.46724562
1.80E+01,1.80E+01,400,100000,1000,0.3,-9.841637508
1.80E+01,1.80E+01,400,100000,1000,0.35,-9.213248578
1.80E+01,1.80E+01,400,100000,1000,0.4,-8.586700236
1.80E+01,1.80E+01,400,100000,1000,0.45,-7.958607315
1.80E+01,1.80E+01,400,100000,1000,0.5,-7.333482019
1.80E+01,1.80E+01,400,100000,1000,0.55,-6.707743929
1.80E+01,1.80E+01,400,100000,1000,0.6,-6.087246696
1.80E+01,1.80E+01,400,100000,1000,0.65,-5.482804102
1.80E+01,1.80E+01,400,100000,1000,0.7,-4.924453039
1.80E+01,1.80E+01,400,100000,1000,0.75,-4.459670525
1.80E+01,1.80E+01,400,100000,1000,0.8,-4.105130343
1.80E+01,1.80E+01,400,100000,100000,-0.2,-13.44009337
1.80E+01,1.80E+01,400,100000,100000,-0.15,-13.4828041
1.80E+01,1.80E+01,400,100000,100000,-0.1,-13.53461715
1.80E+01,1.80E+01,400,100000,100000,-0.05,-13.64975198
1.80E+01,1.80E+01,400,100000,100000,0,-23.92081875
1.80E+01,1.80E+01,400,100000,100000,0.05,-13.06499685
1.80E+01,1.80E+01,400,100000,100000,0.1,-12.36051351
1.80E+01,1.80E+01,400,100000,100000,0.15,-11.7212464
1.80E+01,1.80E+01,400,100000,100000,0.2,-11.09366496
1.80E+01,1.80E+01,400,100000,100000,0.25,-10.46724562
1.80E+01,1.80E+01,400,100000,100000,0.3,-9.841637508
1.80E+01,1.80E+01,400,100000,100000,0.35,-9.213248578
1.80E+01,1.80E+01,400,100000,100000,0.4,-8.586700236
1.80E+01,1.80E+01,400,100000,100000,0.45,-7.958607315
1.80E+01,1.80E+01,400,100000,100000,0.5,-7.333482019
1.80E+01,1.80E+01,400,100000,100000,0.55,-6.707743929
1.80E+01,1.80E+01,400,100000,100000,0.6,-6.087246696
1.80E+01,1.80E+01,400,100000,100000,0.65,-5.482804102
1.80E+01,1.80E+01,400,100000,100000,0.7,-4.924453039
1.80E+01,1.80E+01,400,100000,100000,0.75,-4.459670525
1.80E+01,1.80E+01,400,100000,100000,0.8,-4.105130343
1.80E+01,1.80E+01,400,100000,10000000,-0.2,-13.44009337
1.80E+01,1.80E+01,400,100000,10000000,-0.15,-13.4828041
1.80E+01,1.80E+01,400,100000,10000000,-0.1,-13.53461715
1.80E+01,1.80E+01,400,100000,10000000,-0.05,-13.64975198
1.80E+01,1.80E+01,400,100000,10000000,0,-23.92081875
1.80E+01,1.80E+01,400,100000,10000000,0.05,-13.06499685
1.80E+01,1.80E+01,400,100000,10000000,0.1,-12.36051351
1.80E+01,1.80E+01,400,100000,10000000,0.15,-11.7212464
1.80E+01,1.80E+01,400,100000,10000000,0.2,-11.09366496
1.80E+01,1.80E+01,400,100000,10000000,0.25,-10.46724562
1.80E+01,1.80E+01,400,100000,10000000,0.3,-9.841637508
1.80E+01,1.80E+01,400,100000,10000000,0.35,-9.213248578
1.80E+01,1.80E+01,400,100000,10000000,0.4,-8.586700236
1.80E+01,1.80E+01,400,100000,10000000,0.45,-7.958607315
1.80E+01,1.80E+01,400,100000,10000000,0.5,-7.333482019
1.80E+01,1.80E+01,400,100000,10000000,0.55,-6.707743929
1.80E+01,1.80E+01,400,100000,10000000,0.6,-6.087246696
1.80E+01,1.80E+01,400,100000,10000000,0.65,-5.482804102
1.80E+01,1.80E+01,400,100000,10000000,0.7,-4.924453039
1.80E+01,1.80E+01,400,100000,10000000,0.75,-4.459670525
1.80E+01,1.80E+01,400,100000,10000000,0.8,-4.105130343
1.80E+01,1.80E+01,400,10000000,1000,-0.2,-13.44009337
1.80E+01,1.80E+01,400,10000000,1000,-0.15,-13.4828041
1.80E+01,1.80E+01,400,10000000,1000,-0.1,-13.53461715
1.80E+01,1.80E+01,400,10000000,1000,-0.05,-13.64975198
1.80E+01,1.80E+01,400,10000000,1000,0,-23.92081875
1.80E+01,1.80E+01,400,10000000,1000,0.05,-13.06499685
1.80E+01,1.80E+01,400,10000000,1000,0.1,-12.36051351
1.80E+01,1.80E+01,400,10000000,1000,0.15,-11.7212464
1.80E+01,1.80E+01,400,10000000,1000,0.2,-11.09366496
1.80E+01,1.80E+01,400,10000000,1000,0.25,-10.46724562
1.80E+01,1.80E+01,400,10000000,1000,0.3,-9.841637508
1.80E+01,1.80E+01,400,10000000,1000,0.35,-9.213248578
1.80E+01,1.80E+01,400,10000000,1000,0.4,-8.586700236
1.80E+01,1.80E+01,400,10000000,1000,0.45,-7.958607315
1.80E+01,1.80E+01,400,10000000,1000,0.5,-7.333482019
1.80E+01,1.80E+01,400,10000000,1000,0.55,-6.707743929
1.80E+01,1.80E+01,400,10000000,1000,0.6,-6.087246696
1.80E+01,1.80E+01,400,10000000,1000,0.65,-5.482804102
1.80E+01,1.80E+01,400,10000000,1000,0.7,-4.924453039
1.80E+01,1.80E+01,400,10000000,1000,0.75,-4.459670525
1.80E+01,1.80E+01,400,10000000,1000,0.8,-4.105130343
1.80E+01,1.80E+01,400,10000000,100000,-0.2,-13.44009337
1.80E+01,1.80E+01,400,10000000,100000,-0.15,-13.4828041
1.80E+01,1.80E+01,400,10000000,100000,-0.1,-13.53461715
1.80E+01,1.80E+01,400,10000000,100000,-0.05,-13.64975198
1.80E+01,1.80E+01,400,10000000,100000,0,-23.92081875
1.80E+01,1.80E+01,400,10000000,100000,0.05,-13.06499685
1.80E+01,1.80E+01,400,10000000,100000,0.1,-12.36051351
1.80E+01,1.80E+01,400,10000000,100000,0.15,-11.7212464
1.80E+01,1.80E+01,400,10000000,100000,0.2,-11.09366496
1.80E+01,1.80E+01,400,10000000,100000,0.25,-10.46724562
1.80E+01,1.80E+01,400,10000000,100000,0.3,-9.841637508
1.80E+01,1.80E+01,400,10000000,100000,0.35,-9.213248578
1.80E+01,1.80E+01,400,10000000,100000,0.4,-8.586700236
1.80E+01,1.80E+01,400,10000000,100000,0.45,-7.958607315
1.80E+01,1.80E+01,400,10000000,100000,0.5,-7.333482019
1.80E+01,1.80E+01,400,10000000,100000,0.55,-6.707743929
1.80E+01,1.80E+01,400,10000000,100000,0.6,-6.087246696
1.80E+01,1.80E+01,400,10000000,100000,0.65,-5.482804102
1.80E+01,1.80E+01,400,10000000,100000,0.7,-4.924453039
1.80E+01,1.80E+01,400,10000000,100000,0.75,-4.459670525
1.80E+01,1.80E+01,400,10000000,100000,0.8,-4.105130343
1.80E+01,1.80E+01,400,10000000,10000000,-0.2,-13.44009337
1.80E+01,1.80E+01,400,10000000,10000000,-0.15,-13.4828041
1.80E+01,1.80E+01,400,10000000,10000000,-0.1,-13.53461715
1.80E+01,1.80E+01,400,10000000,10000000,-0.05,-13.64975198
1.80E+01,1.80E+01,400,10000000,10000000,0,-23.92081875
1.80E+01,1.80E+01,400,10000000,10000000,0.05,-13.06499685
1.80E+01,1.80E+01,400,10000000,10000000,0.1,-12.36051351
1.80E+01,1.80E+01,400,10000000,10000000,0.15,-11.7212464
1.80E+01,1.80E+01,400,10000000,10000000,0.2,-11.09366496
1.80E+01,1.80E+01,400,10000000,10000000,0.25,-10.46724562
1.80E+01,1.80E+01,400,10000000,10000000,0.3,-9.841637508
1.80E+01,1.80E+01,400,10000000,10000000,0.35,-9.213248578
1.80E+01,1.80E+01,400,10000000,10000000,0.4,-8.586700236
1.80E+01,1.80E+01,400,10000000,10000000,0.45,-7.958607315
1.80E+01,1.80E+01,400,10000000,10000000,0.5,-7.333482019
1.80E+01,1.80E+01,400,10000000,10000000,0.55,-6.707743929
1.80E+01,1.80E+01,400,10000000,10000000,0.6,-6.087246696
1.80E+01,1.80E+01,400,10000000,10000000,0.65,-5.482804102
1.80E+01,1.80E+01,400,10000000,10000000,0.7,-4.924453039
1.80E+01,1.80E+01,400,10000000,10000000,0.75,-4.459670525
1.80E+01,1.80E+01,400,10000000,10000000,0.8,-4.105130343
1.80E+01,1.80E+01,450,1000,1000,-0.2,-11.8096683
1.80E+01,1.80E+01,450,1000,1000,-0.15,-11.81815641
1.80E+01,1.80E+01,450,1000,1000,-0.1,-11.838632
1.80E+01,1.80E+01,450,1000,1000,-0.05,-11.93930216
1.80E+01,1.80E+01,450,1000,1000,0,-23.37263414
1.80E+01,1.80E+01,450,1000,1000,0.05,-11.38933984
1.80E+01,1.80E+01,450,1000,1000,0.1,-10.73048706
1.80E+01,1.80E+01,450,1000,1000,0.15,-10.1658059
1.80E+01,1.80E+01,450,1000,1000,0.2,-9.588380294
1.80E+01,1.80E+01,450,1000,1000,0.25,-9.029188389
1.80E+01,1.80E+01,450,1000,1000,0.3,-8.4710833
1.80E+01,1.80E+01,450,1000,1000,0.35,-7.913640169
1.80E+01,1.80E+01,450,1000,1000,0.4,-7.35753548
1.80E+01,1.80E+01,450,1000,1000,0.45,-6.801342913
1.80E+01,1.80E+01,450,1000,1000,0.5,-6.24949175
1.80E+01,1.80E+01,450,1000,1000,0.55,-5.705533774
1.80E+01,1.80E+01,450,1000,1000,0.6,-5.185086819
1.80E+01,1.80E+01,450,1000,1000,0.65,-4.721246399
1.80E+01,1.80E+01,450,1000,1000,0.7,-4.341988603
1.80E+01,1.80E+01,450,1000,1000,0.75,-4.046723663
1.80E+01,1.80E+01,450,1000,1000,0.8,-3.823908741
1.80E+01,1.80E+01,450,1000,100000,-0.2,-11.8096683
1.80E+01,1.80E+01,450,1000,100000,-0.15,-11.81815641
1.80E+01,1.80E+01,450,1000,100000,-0.1,-11.838632
1.80E+01,1.80E+01,450,1000,100000,-0.05,-11.93930216
1.80E+01,1.80E+01,450,1000,100000,0,-23.37263414
1.80E+01,1.80E+01,450,1000,100000,0.05,-11.38933984
1.80E+01,1.80E+01,450,1000,100000,0.1,-10.73048706
1.80E+01,1.80E+01,450,1000,100000,0.15,-10.1658059
1.80E+01,1.80E+01,450,1000,100000,0.2,-9.588380294
1.80E+01,1.80E+01,450,1000,100000,0.25,-9.029188389
1.80E+01,1.80E+01,450,1000,100000,0.3,-8.4710833
1.80E+01,1.80E+01,450,1000,100000,0.35,-7.913640169
1.80E+01,1.80E+01,450,1000,100000,0.4,-7.35753548
1.80E+01,1.80E+01,450,1000,100000,0.45,-6.801342913
1.80E+01,1.80E+01,450,1000,100000,0.5,-6.24949175
1.80E+01,1.80E+01,450,1000,100000,0.55,-5.705533774
1.80E+01,1.80E+01,450,1000,100000,0.6,-5.185086819
1.80E+01,1.80E+01,450,1000,100000,0.65,-4.721246399
1.80E+01,1.80E+01,450,1000,100000,0.7,-4.341988603
1.80E+01,1.80E+01,450,1000,100000,0.75,-4.046723663
1.80E+01,1.80E+01,450,1000,100000,0.8,-3.823908741
1.80E+01,1.80E+01,450,1000,10000000,-0.2,-11.8096683
1.80E+01,1.80E+01,450,1000,10000000,-0.15,-11.81815641
1.80E+01,1.80E+01,450,1000,10000000,-0.1,-11.838632
1.80E+01,1.80E+01,450,1000,10000000,-0.05,-11.93930216
1.80E+01,1.80E+01,450,1000,10000000,0,-23.37263414
1.80E+01,1.80E+01,450,1000,10000000,0.05,-11.38933984
1.80E+01,1.80E+01,450,1000,10000000,0.1,-10.73048706
1.80E+01,1.80E+01,450,1000,10000000,0.15,-10.1658059
1.80E+01,1.80E+01,450,1000,10000000,0.2,-9.588380294
1.80E+01,1.80E+01,450,1000,10000000,0.25,-9.029188389
1.80E+01,1.80E+01,450,1000,10000000,0.3,-8.4710833
1.80E+01,1.80E+01,450,1000,10000000,0.35,-7.913640169
1.80E+01,1.80E+01,450,1000,10000000,0.4,-7.35753548
1.80E+01,1.80E+01,450,1000,10000000,0.45,-6.801342913
1.80E+01,1.80E+01,450,1000,10000000,0.5,-6.24949175
1.80E+01,1.80E+01,450,1000,10000000,0.55,-5.705533774
1.80E+01,1.80E+01,450,1000,10000000,0.6,-5.185086819
1.80E+01,1.80E+01,450,1000,10000000,0.65,-4.721246399
1.80E+01,1.80E+01,450,1000,10000000,0.7,-4.341988603
1.80E+01,1.80E+01,450,1000,10000000,0.75,-4.046723663
1.80E+01,1.80E+01,450,1000,10000000,0.8,-3.823908741
1.80E+01,1.80E+01,450,100000,1000,-0.2,-11.8096683
1.80E+01,1.80E+01,450,100000,1000,-0.15,-11.81815641
1.80E+01,1.80E+01,450,100000,1000,-0.1,-11.838632
1.80E+01,1.80E+01,450,100000,1000,-0.05,-11.93930216
1.80E+01,1.80E+01,450,100000,1000,0,-23.37263414
1.80E+01,1.80E+01,450,100000,1000,0.05,-11.38933984
1.80E+01,1.80E+01,450,100000,1000,0.1,-10.73048706
1.80E+01,1.80E+01,450,100000,1000,0.15,-10.1658059
1.80E+01,1.80E+01,450,100000,1000,0.2,-9.588380294
1.80E+01,1.80E+01,450,100000,1000,0.25,-9.029188389
1.80E+01,1.80E+01,450,100000,1000,0.3,-8.4710833
1.80E+01,1.80E+01,450,100000,1000,0.35,-7.913640169
1.80E+01,1.80E+01,450,100000,1000,0.4,-7.35753548
1.80E+01,1.80E+01,450,100000,1000,0.45,-6.801342913
1.80E+01,1.80E+01,450,100000,1000,0.5,-6.24949175
1.80E+01,1.80E+01,450,100000,1000,0.55,-5.705533774
1.80E+01,1.80E+01,450,100000,1000,0.6,-5.185086819
1.80E+01,1.80E+01,450,100000,1000,0.65,-4.721246399
1.80E+01,1.80E+01,450,100000,1000,0.7,-4.341988603
1.80E+01,1.80E+01,450,100000,1000,0.75,-4.046723663
1.80E+01,1.80E+01,450,100000,1000,0.8,-3.823908741
1.80E+01,1.80E+01,450,100000,100000,-0.2,-11.8096683
1.80E+01,1.80E+01,450,100000,100000,-0.15,-11.81815641
1.80E+01,1.80E+01,450,100000,100000,-0.1,-11.838632
1.80E+01,1.80E+01,450,100000,100000,-0.05,-11.93930216
1.80E+01,1.80E+01,450,100000,100000,0,-23.37263414
1.80E+01,1.80E+01,450,100000,100000,0.05,-11.38933984
1.80E+01,1.80E+01,450,100000,100000,0.1,-10.73048706
1.80E+01,1.80E+01,450,100000,100000,0.15,-10.1658059
1.80E+01,1.80E+01,450,100000,100000,0.2,-9.588380294
1.80E+01,1.80E+01,450,100000,100000,0.25,-9.029188389
1.80E+01,1.80E+01,450,100000,100000,0.3,-8.4710833
1.80E+01,1.80E+01,450,100000,100000,0.35,-7.913640169
1.80E+01,1.80E+01,450,100000,100000,0.4,-7.35753548
1.80E+01,1.80E+01,450,100000,100000,0.45,-6.801342913
1.80E+01,1.80E+01,450,100000,100000,0.5,-6.24949175
1.80E+01,1.80E+01,450,100000,100000,0.55,-5.705533774
1.80E+01,1.80E+01,450,100000,100000,0.6,-5.185086819
1.80E+01,1.80E+01,450,100000,100000,0.65,-4.721246399
1.80E+01,1.80E+01,450,100000,100000,0.7,-4.341988603
1.80E+01,1.80E+01,450,100000,100000,0.75,-4.046723663
1.80E+01,1.80E+01,450,100000,100000,0.8,-3.823908741
1.80E+01,1.80E+01,450,100000,10000000,-0.2,-11.8096683
1.80E+01,1.80E+01,450,100000,10000000,-0.15,-11.81815641
1.80E+01,1.80E+01,450,100000,10000000,-0.1,-11.838632
1.80E+01,1.80E+01,450,100000,10000000,-0.05,-11.93930216
1.80E+01,1.80E+01,450,100000,10000000,0,-23.37263414
1.80E+01,1.80E+01,450,100000,10000000,0.05,-11.38933984
1.80E+01,1.80E+01,450,100000,10000000,0.1,-10.73048706
1.80E+01,1.80E+01,450,100000,10000000,0.15,-10.1658059
1.80E+01,1.80E+01,450,100000,10000000,0.2,-9.588380294
1.80E+01,1.80E+01,450,100000,10000000,0.25,-9.029188389
